parcel_address,stop_name,distance
5675 N FRONT ST,Olney Square - 3 ShopRite,0.00
5701-07 GERMANTOWN AVE,Chelten Av & Germantown Av,0.00
7800 CITY AVE,Westbrook Dr & Springfield Rd,0.05
7800 CITY AVE,Westbrook Dr & Westpark Ln,0.05
9177 LINDBERGH BLVD,Pennell Rd & Glen Riddle Rd - FS,0.17
9177 LINDBERGH BLVD,Pennell Rd & Laurel Ln,0.17
27 RIVER RD,Trooper Rd & Shannondell Blvd - FS,0.16
27 RIVER RD,Trooper Rd & Van Buren Av ,0.16
9177 LINDBERGH BLVD,Dutton Mill Rd & Turner Way - FS,0.16
9177 LINDBERGH BLVD,Concord Rd & Incinerator Rd - MBFS,0.14
286 LEVERINGTON AVE,Leverington Av & Silverwood St,0.00
114 LEVERINGTON AVE,Leverington Av & Umbria St,0.00
25 RIVER RD,Lancaster Av & Summit Grove Av,0.07
27 RIVER RD,Lancaster Av & Central Av - MBNS,0.18
8400 PINE RD,Old York Rd & Canterbury Rd,0.05
100 COUNTY LINE RD,Easton Rd & Street Rd ,0.15
10 WELSH RD,Easton Rd & Ruth Av,0.10
7000 N 15TH ST,Old York Rd & Green Briar Rd,0.02
1631 E GOWEN AVE,Easton Rd & Jenkintown Rd,0.04
27 RIVER RD,Gulph Mills Station,0.08
4600 RIDGE AVE,Wissahickon Transportation Center,0.00
5208 FRANKFORD AVE,Frankford Transportation Center,0.00
6301 MARKET ST,69th Street Transportation Center,0.00
2230 ISLAND AVE,Darby Transportation Center,0.02
9177 LINDBERGH BLVD,Chester Transportation Center,0.10
8482 HAGYS MILL RD,Norristown Transportation Center,0.10
1575 N 52ND ST,Parkwest Town Center,0.00
101 MARKET ST,Market St & 2nd St - 2,0.00
6254 MARKET ST,Market St & 63rd St - FS,0.00
6142 MARKET ST,Market St & 62nd St - FS,0.00
6056 MARKET ST,Market St & 61st St - FS,0.00
5858 MARKET ST,Market St & 59th St - FS,0.00
5740-60 MARKET ST,Market St & 58th St - FS,0.00
5601-25 CHESTNUT ST,Market St & 57th St - FS,0.00
9177 LINDBERGH BLVD,3rd St & Harwick St,0.14
9177 LINDBERGH BLVD,3rd St & Hayes St,0.13
9177 LINDBERGH BLVD,3rd St & Ward St,0.13
9177 LINDBERGH BLVD,3rd St & Highland Av,0.13
27 RIVER RD,Lancaster Av & Fairway Rd - MBFS,0.21
6416 CITY AVE,Lancaster Av & Remington Rd - MBNS,0.01
27 RIVER RD,Lancaster Av & Fairway Rd - MBNS,0.21
27 RIVER RD,Lancaster Av & Valley Forge Rd - FS,0.16
3705 MAIN ST,Main St & Ridge Av - MBFS,0.00
7800 CITY AVE,Glendale Rd & Green Briar Ln,0.04
7800 CITY AVE,Glendale Rd & Colonial Dr,0.04
7800 CITY AVE,Glendale Rd & Nancy Dr,0.05
7800 CITY AVE,Glendale Rd & Anthony Av - FS,0.05
7800 CITY AVE,Glendale Rd & Raymond Dr,0.05
7800 CITY AVE,Glendale Rd & Anthony Dr,0.05
7800 CITY AVE,Glendale Rd & Raymond Dr - FS,0.05
7800 CITY AVE,Glendale Rd & Nancy Dr,0.05
7800 CITY AVE,Glendale Rd & Oak Wy,0.04
7800 CITY AVE,Glendale Rd & Greenbriar Ln - FS,0.04
4301 BYBERRY RD,Cedar Av & Coventry Ln,0.05
4301 BYBERRY RD,Cedar Av & Coventry Ln,0.05
641 LINDLEY AVE,Lindley Av & 7th St,0.00
735 LINDLEY AVE,Lindley Av & 8th St,0.00
7800 CITY AVE,Parkway Dr & Sussex Blvd,0.06
7800 CITY AVE,S Central Blvd & Polk Wy,0.06
7800 CITY AVE,Sussex Blvd & Oak Cir,0.06
7800 CITY AVE,Lawrence Rd & Parkway Dr,0.07
7800 CITY AVE,Sussex Blvd & S Central Blvd,0.06
7800 CITY AVE,S Central Blvd & Polk Way,0.06
7800 CITY AVE,S Central Blvd & Red Hill Dr,0.07
7800 CITY AVE,Parkway Dr & Reed Rd - MBFS,0.07
7800 CITY AVE,Parkway Dr & Sussex Blvd,0.06
7800 CITY AVE,Parkway Dr & Opp 630,0.06
7800 CITY AVE,Abbott Dr & Opp 982,0.06
7800 CITY AVE,Sussex Blvd & Marpit Dr,0.06
7800 CITY AVE,Marpit Dr & Reed Rd,0.06
7800 CITY AVE,Parkway Dr & Drexel Rd,0.06
2000 WAKELING ST,Margaret St & Ditman St,0.00
100 COUNTY LINE RD,County Line Rd & Somers Dr - MBNS,0.04
15000 E ROOSEVELT BLVD,Southhampton Rd & Roosevelt Blvd - MBFS,0.00
290 BYBERRY RD,Byberry Rd & Blakeslee Dr - MBFS,0.00
8001-25 TORRESDALE AVE,Rhawn St & Torresdale Av,0.00
7800 CITY AVE,Abbott Dr & Sussex Blvd,0.06
13000 TOWNSEND RD,Townsend Rd & McNulty Rd,0.00
2410 WECCACOE AVE,Weccacoe Av & Wolf St - FS,0.00
2455 S 24TH ST,24th St & Oregon Av - MBFS,0.00
2800 W SUSQUEHANNA AVE,Susquehanna Av & 28th St,0.00
2301 GRAYS FERRY AVE,23rd St & Bainbridge St - FS,0.00
1238 S 23RD ST,23rd St & Oakford St,0.00
7023 RISING SUN AVE,Rising Sun Av & Princeton Av - MBNS,0.00
1679 E CHELTENHAM AVE,Cheltenham Av & Penn St,0.00
1650 GRANT AVE,Grant Av & Welsh Rd - FS,0.00
9800 FRANKFORD AVE,Grant Av & Frankford Av - FS,0.00
1682 E CHELTENHAM AVE,Cheltenham Av & Penn St ,0.00
7800 CITY AVE,Phoenixville Pk & Cedarwood Av,0.31
7800 CITY AVE,Phoenixville Pk & Wyntrebrooke Dr,0.31
7800 CITY AVE,Phoenixville Pk & Boot Rd - FS,0.31
7800 CITY AVE,Fernhill Rd & Old Fernhill Rd - FS,0.31
7800 CITY AVE,Fernhill Rd & Turner Ln - MBNS,0.31
2501-21 FAIRMOUNT AVE,Pennsylvania Av & Fairmount Av,0.00
2933-35 W LEHIGH AVE,Chalmers Av & Lehigh Av - FS,0.00
3000 POPLAR ST,Poplar St & 30th St,0.00
9177 LINDBERGH BLVD,Industrial Hwy & Sellers Av,0.05
7400 BREWSTER AVE,74th St & Brewster Av - FS,0.00
9177 LINDBERGH BLVD,Industrial Hwy & Simpson St - 1 MBNS,0.07
9177 LINDBERGH BLVD,Industrial Hwy & Simpson St - 2 MBNS,0.07
1801 E VENANGO ST,Venango St & Kensington Av,0.00
300-04 N BROAD ST,Broad St & Vine St,0.00
7800 CITY AVE,Phoenixville Pk & Boot Rd,0.31
7800 CITY AVE,Phoenixville Pk & Wyntrebrook Dr,0.31
7800 CITY AVE,Phoenixville Pk & Nicholas Dr - FS,0.31
,9th Av & Main St,0.24
7800 CITY AVE,Fernhill Rd & Old Fernhill Rd,0.31
8482 HAGYS MILL RD,Township Line Rd & Rittenhouse Rd,0.29
8482 HAGYS MILL RD,Township Line Rd & Linfield Rd,0.29
8482 HAGYS MILL RD,Township Line Rd & Ridge Pk - MBNS,0.29
8482 HAGYS MILL RD,Ridge Pike & Township Line Rd - MBFS,0.29
8482 HAGYS MILL RD,Township Line Rd & Linfield Rd,0.29
8482 HAGYS MILL RD,Township Line & Rittenhouse Rd,0.29
1500-42 MARKET ST,15th St Trolley Station,0.00
5450 MARKET ST,Market St & 55th St - FS,0.00
5252 MARKET ST,Market St & 53rd St - FS,0.00
5046 MARKET ST,Market St & 51st St - FS,0.00
4901-31 CHESTNUT ST,Market St & 50th St - FS,0.00
4806-98 MARKET ST,Market St & 49th St - FS,0.00
4750 MARKET ST,Market St & 48th St - FS,0.00
4601-19 WALNUT ST,Walnut St & Farragut St,0.00
9177 LINDBERGH BLVD,Highland Av & 3rd St,0.13
7800 CITY AVE,Garrett Rd & Lansdowne Av - FS,0.02
9177 LINDBERGH BLVD,3rd St & Ulrich St,0.11
9177 LINDBERGH BLVD,3rd St & Ulrich St,0.11
9177 LINDBERGH BLVD,Upland Av & 22nd St - FS,0.11
7800 CITY AVE,Street Rd & Middletown Rd - FS,0.23
7800 CITY AVE,Street Rd & Middletown Rd,0.23
7800 CITY AVE,King Rd & Madeline Dr ,0.27
7800 CITY AVE,King Rd & Madeline Dr,0.27
7800 CITY AVE,Boot Rd & Delmar Dr,0.31
7800 CITY AVE,Boot Rd & Longford Blvd ,0.31
7800 CITY AVE,Wilson Dr & Boot Rd - MBFS,0.30
7800 CITY AVE,Fern Hill Rd & Goshen Rd,0.31
7800 CITY AVE,Wilson Dr & Boot Rd,0.30
7800 CITY AVE,Ward Av & Airport Rd,0.30
9177 LINDBERGH BLVD,Market St & 10th St,0.16
7800 CITY AVE,High St & Miner St,0.32
801 MARKET ST,Market St & 8th St - MBFS,0.00
7800 CITY AVE,Media Line Rd & Highland Av,0.10
9177 LINDBERGH BLVD,7th St & Kerlin St,0.11
9177 LINDBERGH BLVD,Market St & Ridge Rd,0.16
9177 LINDBERGH BLVD,Chichester Av & Sommers Ln - FS,0.19
9177 LINDBERGH BLVD,Furey Rd & Creek Pkwy,0.20
7800 CITY AVE,Creek Rd & Cheyney Rd - MBNS,0.25
9177 LINDBERGH BLVD,Conchester Hwy & Spring Valley Rd,0.25
9177 LINDBERGH BLVD,Creek Rd & Furey Rd,0.20
27 RIVER RD,Valley Forge Rd & Valley Park Rd - FS,0.21
27 RIVER RD,Valley Forge Rd & Valley Park Rd - MBNS,0.21
4701 TACONY ST,Margaret St & Tacony St,0.00
4949 COTTMAN AVE,Cottman Av & State Rd - FS,0.00
4351 BYBERRY RD,Winks Ln & State Rd - MBFS,0.04
9326 STENTON AVE,Montgomery Av & Bethlehem Pk,0.00
7800 CITY AVE,Pottstown Pk & Caswallen Dr,0.34
7800 CITY AVE,Pottstown Pk & Caswallen Dr,0.34
7800 CITY AVE,Pottstown Pk & Hollow Run Ln,0.34
7800 CITY AVE,Lancaster Av & US 30 - FS,0.39
7800 CITY AVE,Pottstown Pk & Sunset Hollow Rd,0.34
9177 LINDBERGH BLVD,3rd St & Irving St,0.14
60 N 23RD ST,23rd St & Cherry St - FS,0.00
60 N 23RD ST,23rd St & Arch St,0.00
6401 CHURCH RD,Montgomery Av & Owen Rd,0.03
7600 NIXON ST,Hollow Rd & Conshohocken State Rd,0.02
7161 GREENWAY AVE,Main St & McDade Blvd,0.02
7800 CITY AVE,Lincoln Hwy & Pottstown Pk - MBFS,0.35
7800 CITY AVE,Lancaster Av & Brandywine Square,0.41
7800 CITY AVE,Lancaster Av & Ashbridge Square - FS,0.41
7800 CITY AVE,Lancaster Av & Plaza Dr - FS,0.41
7800 CITY AVE,Pottstown Pk & Boot Rd,0.34
7800 CITY AVE,Pottstown Pk & US 30,0.35
1801 S 65TH ST,65th St & Belmar St,0.00
7800 CITY AVE,Lancaster Av & Stuart Av,0.43
7800 CITY AVE,Lincoln Hwy & Pottstown Pk 2 - MBFS,0.36
7800 CITY AVE,Pottstown Pk & Hollow Run Ln - FS,0.34
7800 CITY AVE,Pottstown Pk & Kirkland Av - FS,0.34
27 RIVER RD,New St & Cedar St,0.31
27 RIVER RD,New St & Wall St,0.31
7800 CITY AVE,Lancaster Av & Bell Tavern Rd - FS,0.40
7800 CITY AVE,Lincoln Hwy & Waterloo Blvd,0.37
7800 CITY AVE,Madison St & Strode Av,0.55
7800 CITY AVE,Pottstown Pk & Greenhill Rd,0.34
7800 CITY AVE,Pottstown Pk & Boot Rd,0.34
7800 CITY AVE,Lancaster Av & Brandywine Square,0.40
7800 CITY AVE,Lancaster Av & US 30 - MBNS,0.39
7800 CITY AVE,Lincoln Hwy & The Commons at Lincoln Center - FS,0.36
4200 WISSAHICKON AVE,Wissahickon Av & Kroc Center Dr,0.00
4301-15 WISSAHICKON AVE,Wissahickon Av & Kroc Center Dr,0.00
14700 TOWNSEND RD,Levittown Pkwy & Mill Creek Pkwy,0.14
14700 TOWNSEND RD,Levittown Pkwy & Mill Creek Pkwy,0.14
7800 CITY AVE,Lincoln Hwy & Bondsville Rd - FS,0.47
7800 CITY AVE,Lincoln Hwy & Fairway Ln,0.38
4301 BYBERRY RD,Croydon Station,0.05
7800 CITY AVE,Lancaster Av & Stuart Av,0.43
7800 CITY AVE,Lincoln Hwy & Caln Rd,0.51
7800 CITY AVE,Lincoln Hwy & Caln Rd - FS,0.51
7800 CITY AVE,Pottstown Pk & Kirkland Av,0.34
7800 CITY AVE,Lincoln Hwy & Marshallton Rd - FS,0.47
27 RIVER RD,Nutt Rd & Starr St,0.25
1600 N 52ND ST,52nd St & Jefferson St,0.00
27 RIVER RD,Nutt Rd & Valley Rd,0.25
27 RIVER RD,High St & Gay St - FS,0.27
140 NORTHWESTERN AVE,Germantown Pk & Red Rowen Ln - FS,0.07
689 SPRING LN,Gallagher Rd & Chemical Rd - FS,0.06
4839 WOODLAND AVE,49th St & Woodland Av - FS,0.00
5708 RIDGE AVE,Ridge Av & Shurs Ln,0.00
5110-30 CITY AVE,City Av & Maple Av,0.00
5848 CITY AVE,City Av & Raynham Rd,0.00
945 FRANKFORD AVE,Frankford Av & Delaware Av - FS,0.00
101 COBBS CREEK PKWY,63rd St & Chestnut St,0.00
6210 MALVERN AVE,63rd-Malvern,0.00
1818 FRANKLIN MILLS CIR,Knights Rd & Franklin Mills Circle,0.00
14700 TOWNSEND RD,Neshaminy Blvd & Neshaminy Mall Dr,0.02
9600 STENTON AVE,Township Line & Penllyn Blue Bell - FS,0.07
7800 CITY AVE,High St & Chestnut St,0.33
7800 CITY AVE,King Rd & Alumnae Dr,0.30
2701 S BROAD ST,Broad St & Oregon Av - 2,0.00
2700 S BROAD ST,Oregon Av & Broad St,0.00
3300-50 S BROAD ST,Broad St & Hartranft St,0.00
7800 CITY AVE,Marshall Rd & Eldon Av - FS,0.03
3102 MECHANICSVILLE RD,Street Rd & Castle Dr - MBNS,0.01
14700 TOWNSEND RD,Arleans Av & Lincoln Hwy,0.15
14700 TOWNSEND RD,Tyburn Rd & New Falls Rd,0.16
14700 TOWNSEND RD,Hood Blvd & New Falls Rd - MBNS,0.14
14700 TOWNSEND RD,Pennsylvania Av & Bridge St,0.21
14700 TOWNSEND RD,Pennsylvania Av & Maple Av,0.21
14700 TOWNSEND RD,Lincoln Hwy & Oak Ln - FS,0.16
14700 TOWNSEND RD,Arleans Av & Lincoln Hwy - MBFS,0.15
14700 TOWNSEND RD,W Trenton Av & Doloro Dr,0.20
4501 ISLAND AVE,Island Av & Penrose Av - MBNS,0.00
3100 S 20TH ST,Penrose Av & 20th St,0.00
2610 S CHRISTOPHER COLUMBUS BLVD,Columbus Blvd & Oregon Av - MBNS,0.00
5800 CITY AVE,Cardinal Av & City Av - FS,0.00
9898 E ROOSEVELT BLVD,Red Lion Rd & Roosevelt Blvd - MBNS,0.00
14700 TOWNSEND RD,W Trenton Av & Lafayette Av,0.20
14700 TOWNSEND RD,Lincoln Hwy & Oak Ln,0.16
14700 TOWNSEND RD,W Trenton Av & Valarie Av,0.17
14700 TOWNSEND RD,Tyburn Rd & New Falls Rd - FS,0.16
4351 BYBERRY RD,State Rd & Street Rd - FS,0.03
4351 BYBERRY RD,State Rd & Dunks Ferry Rd - MBNS,0.03
9177 LINDBERGH BLVD,Industrial Hwy & Osprey Dr - FS,0.06
300 WASHINGTON AVE,Washington Av & 3rd St - 2,0.00
1100-04 E MOYAMENSING AVE,Washington Av & Moyamensing Av,0.00
5600 CITY AVE,Montgomery Av & Parsons Av,0.01
9600 STENTON AVE,Bethlehem Pk & Highland Av,0.06
6701-19 N BROAD ST,Old York Rd & Broad St,0.00
301 W CHELTEN AVE,Pulaski Av & Chelten Av - MBNS,0.00
14700 TOWNSEND RD,North Bucks Town Rd & Oxford Valley Rd,0.12
945 FRANKFORD AVE,Frankford Av & Delaware Av Loop,0.00
1901-45 JOHN F KENNEDY BLVD,19th St & JFK Blvd,0.00
200 W GODFREY AVE,Godfrey Av & 2nd St,0.00
2001 CHELTEN AVE,20th St & Chelten Av,0.00
5700 WAYNE AVE,Wayne Av & Chelten Av,0.00
4095 MANAYUNK AVE,Manayunk Av & Burnside St,0.00
8724 CRISPIN ST,Crispin St & Pennypack St - MBFS,0.00
9040 PINE RD,Holy Redeemer Hospital,0.02
1630-90 WELSH RD,Banes St & Welsh Rd - FS,0.00
2010 S CHRISTOPHER COLUMBUS BLVD,Columbus Blvd & Snyder Av - 2 MBNS,0.00
14700 TOWNSEND RD,Neshaminy Blvd & Bristol Rd - FS,0.03
14700 TOWNSEND RD,Neshaminy Blvd & Bristol Rd,0.03
8725 VERREE RD,Verree Rd & Dogwood Ln,0.00
8725 VERREE RD,Verree Rd & Marchman Rd - 2 MBFS,0.00
10169-75 NORTHEAST BLVD,Northeast Av & Gorman St,0.00
600 RED LION RD,Red Lion Rd & Sandmeyer Ln,0.00
10981 DECATUR RD,Decatur Rd & Comly Rd - MBNS Route 1,0.00
1900 N FRONT ST,Berks St & Front St - FS,0.00
7800 CITY AVE,Reed Rd & Marpit Rd - MBFS at #388 ,0.07
9177 LINDBERGH BLVD,Melrose Av & Morton Av,0.09
7300 FRANKFORD AVE,Cottman Av & Frankford Av - FS,0.00
3101 S BROAD ST,Packer Av & Broad St,0.00
501 CHESTNUT ST,5th St & Market St,0.00
1329 W ROOSEVELT BLVD,Broad St & Cayuga St - FS,0.00
9001 LYKENS LN,Einstein Medical Ctr - south entrance,0.13
500 OSLER CIR,Curie Blvd & University Av - MBFS,0.00
3600 PINE ST,Curie Blvd & University Av - MBNS,0.00
3401 CIVIC CENTER BLVD,34th St & Convention Av,0.00
7800 CITY AVE,N Crum Creek Rd & Crum Creek Rd,0.16
7800 CITY AVE,Crum Creek Rd & West Chester Pk,0.16
9177 LINDBERGH BLVD,Ashland Av & MacDade Blvd - FS,0.03
9177 LINDBERGH BLVD,MacDade Blvd & Knowles Av,0.03
14700 TOWNSEND RD,Old Oxford Vly Rd & Bristol Oxford Vly Rd - MBNS,0.11
8482 HAGYS MILL RD,Main St & Greenwood Av,0.27
8482 HAGYS MILL RD,Main St & 7th Av,0.26
8482 HAGYS MILL RD,Main St & Schuylkill Av,0.14
8482 HAGYS MILL RD,Ridge Pike & Township Line Rd - 1 MBNS,0.28
,Ridge Pk & Germantown Pk - FS,0.23
,Ridge Pk & Crosskeys Rd,0.22
8482 HAGYS MILL RD,Main St & Hamilton St,0.12
8482 HAGYS MILL RD,Main St & Montgomery Av,0.12
27 RIVER RD,High St & Rosedale Dr,0.40
27 RIVER RD,High St & Heritage Dr,0.39
8482 HAGYS MILL RD,High St & Shelly Ln - FS,0.38
27 RIVER RD,High St & Roland St,0.41
8482 HAGYS MILL RD,Light Cap Rd & Evergreen Rd - MBFS,0.36
8482 HAGYS MILL RD,Light Cap Rd & Evergreen Rd - MBNS,0.36
8482 HAGYS MILL RD,Main St & Whitehall Rd,0.13
8482 HAGYS MILL RD,Main St & Schuylkill Av,0.13
8482 HAGYS MILL RD,Main St & Egypt Rd,0.14
950 NORTHWESTERN AVE,DeKalb Pk & Johnson Hwy,0.10
9600 STENTON AVE,Main St & Line St,0.16
9600 STENTON AVE,Main St & Woodland Dr - FS,0.15
475 SPRING LN,Swede St & Spruce St,0.11
475 SPRING LN,Swede St & Spruce St,0.10
111 WEXFORD PL,Huntingdon Pk & Barn Swallow La - FS,0.04
9040 PINE RD,Huntingdon Pk & St Joseph Manor,0.02
6225 N 5TH ST,5th St & Medary Av,0.00
2108 STENTON AVE,Stenton Av & Wyncote Av,0.00
9600 STENTON AVE,Hatfield Pointe Shopping Center,0.20
3539 PRIMROSE RD,Primrose Rd & Outlook Av,0.00
201-17 MARKET ST,2nd St & Market St - MBNS,0.00
6200 W GIRARD AVE,Girard Av & 62nd St,0.00
4301 BYBERRY RD,Newportville Rd & Willow Av,0.06
4301 BYBERRY RD,Newportville Rd & Ford Rd,0.06
4156-78 RIDGE AVE,Midvale Av & River Rd - FS,0.00
5000 FLAT ROCK RD,Conshohocken State Rd & Mary Waters Ford Rd,0.01
5000 FLAT ROCK RD,Conshohocken State Rd & Mary Waters Ford Rd,0.01
370 W JOHNSON ST,Johnson St & Wayne Av - FS,0.00
2401 PENROSE AVE,Penrose & Pattison Av - FS,0.00
9177 LINDBERGH BLVD,Industrial Hwy & Clarion Hotel,0.04
950 NORTHWESTERN AVE,Germantown Pk & 1st Av,0.03
9001 LYKENS LN,Germantown Pk & Launfall Rd - MBNS,0.06
1933 W MOYAMENSING AVE,Moyamensing Av & 20th St ,0.00
324-34 RICHMOND ST,Delaware Av & Columbia Av,0.00
4501 STENTON AVE,Germantown Av & Berkley St,0.00
3551 S BROAD ST,10th St & Packer Av,0.00
2235 N AMERICAN ST,Dauphin St & American St - FS,0.00
1500-20 N DELAWARE AVE,Delaware Av & Montgomery Av,0.00
9600 STENTON AVE,Germantown Pk & Swede Rd - FS,0.11
9600 STENTON AVE,Germantown Pk & Penn Square Rd,0.11
9600 STENTON AVE,Germantown Pk & Stony Creek Rd - FS,0.12
9701 GERMANTOWN AVE,Germantown Pk & Scenic Rd,0.12
9001 LYKENS LN,Germantown Pk & North Wales Rd,0.12
9600 STENTON AVE,Germantown Pk & Stanbridge St,0.12
9001 LYKENS LN,Germantown Pk & Barley Sheaf Dr,0.12
9701 GERMANTOWN AVE,Germantown Pk & Scenic Rd - FS,0.12
9600 STENTON AVE,Germantown Pk & Hillcrest Av - FS,0.11
9001 LYKENS LN,Einstein Medical Ctr - north entrance,0.13
9177 LINDBERGH BLVD,Yarnall St 7th St - FS ,0.12
8500 ESSINGTON AVE,Island Av & Escort Av,0.00
4301 BYBERRY RD,Levittown Pkwy & Bristol Pike - FS,0.15
6418 OGONTZ AVE,Stenton Av & Ogontz Av - FS,0.00
1439-41 S 49TH ST,Paschall Av & 49th St,0.00
728-62 N 44TH ST,Aspen St & 45th St - FS,0.00
9600 STENTON AVE,Bethlehem Pk & W Valley Green Rd,0.02
9600 STENTON AVE,Bethlehem Pk & Camp Hill Rd,0.03
105-35 W ERIE AVE,Erie Av & Front St - MBFS,0.00
3551 S BROAD ST,Broad St & Pattison Av - 3 FS,0.00
3700 LANCASTER AVE,Lancaster Av & Powelton Av,0.00
3741 FRANKFORD AVE,Glenwood Av & Frankford Av,0.00
4411 CASTOR AVE,Castor Av & Wingohocking St - FS,0.00
900 ORTHODOX ST,Castor Av & Wyoming Av Circle,0.00
200 HARTEL AVE,Greenwood Av & Jenkintown Av - MBFS,0.04
3454-58 W CHELTENHAM AVE,Welsh Rd & Blair Mill Rd - MBNS 1,0.08
3701 CARBON ST,Delaware Av & Castor Av,0.00
3565 CARBON ST,Delaware Av & Venango St,0.00
9177 LINDBERGH BLVD,Baltimore Pk & Leamy Av,0.07
4301 BYBERRY RD,Radcliffe St & Mulberry St,0.10
4301 BYBERRY RD,Radcliffe St & Mulberry St,0.10
4301 BYBERRY RD,Bristol Pk & Hillcrest Av,0.05
4030 DEVEREAUX AVE,Harbison Av & Frankford Av,0.00
8660 MICHENER AVE,Willow Grove Av & Douglas Rd,0.01
4700-04 WESTMINSTER AVE,Westminster Av & 47th St ,0.00
2045 STENTON AVE,Stenton Av & 21st St,0.00
1901-03 CHELTEN AVE,Stenton Av & Chelten Av,0.00
9177 LINDBERGH BLVD,Pennell Rd & Baltimore Pk - FS,0.18
7800 CITY AVE,State Rd & Clarendon Rd,0.05
9177 LINDBERGH BLVD,Pennell Rd & Baltimore Pk,0.18
9177 LINDBERGH BLVD,Ridge Rd & Blue Ball Av,0.17
9177 LINDBERGH BLVD,Ridge Rd & Baker St - FS,0.16
9177 LINDBERGH BLVD,Ridge Rd & Baker St - MBFS,0.15
9177 LINDBERGH BLVD,3rd St & Broomall St,0.12
9177 LINDBERGH BLVD,Morton Av & 7th St,0.09
9177 LINDBERGH BLVD,MacDade Blvd & Monta Vista Av - FS,0.06
9177 LINDBERGH BLVD,3rd St & Broomal St,0.11
9177 LINDBERGH BLVD,Ridge Rd & Blueball Av,0.17
9177 LINDBERGH BLVD,Ridge Rd & Naamans Rd,0.19
9177 LINDBERGH BLVD,9th St & Ashland Av,0.08
9177 LINDBERGH BLVD,9th St & Edgemont Av - MBNS,0.10
1148-62 FRANKFORD AVE,Frankford Av & Girard Av - FS,0.00
3644-50 N 2ND ST,2nd St & Erie Av - FS,0.00
14700 TOWNSEND RD,Mall Blvd & Lincoln Hwy,0.11
14700 TOWNSEND RD,Woodbourne Rd & Lincoln Hwy - FS,0.10
14700 TOWNSEND RD,Woodbourne Rd & Lincoln Hwy,0.10
3015R RYAN AVE,Rhawn St & Cresco Av,0.00
3216-18 W DAUPHIN ST,Dauphin St & Ridge Av,0.00
8400 STATE RD,State Rd & Ashburner St - MBNS,0.00
7800 CITY AVE,Ardmore Junction Station,0.03
7800 CITY AVE,Ardmore Junction Station,0.03
9600 STENTON AVE,Butler Av & Maple St - MBFS,0.06
9600 STENTON AVE,Pennsylvania Av & Commerce Dr - MBFS,0.05
9177 LINDBERGH BLVD,Highland Av & 12th St,0.14
7800 CITY AVE,Street Rd & Fox Run Ln,0.21
7800 CITY AVE,Street Rd & Smedley Dr,0.22
7800 CITY AVE,Tanguy Rd & Portsmouth,0.24
9600 STENTON AVE,Pennsylvania Av & Camp Hill Rd,0.04
1500-42 MARKET ST,15th St & Market St - FS,0.00
2014-24 S BROAD ST,Broad St & Snyder Av - MBNS,0.00
9663 PINE RD,Moreland Rd & Park Av,0.07
2970 MARKET ST,Market St & Schuylkill Av - MBNS,0.00
8482 HAGYS MILL RD,Marshall St & Buttonwood St,0.12
10180 VERREE RD,Verree Rd & Bustleton Av - FS,0.00
27 RIVER RD,Henderson Rd & Shoemaker Rd - FS,0.10
27 RIVER RD,DeKalb Pk & Town Center Rd - MBFS,0.11
9177 LINDBERGH BLVD,3rd St & Franklin St,0.10
27 RIVER RD,Gen Armstead Av & Gen Washington Av - MBFS,0.15
27 RIVER RD,Gen Arnold Av & Gen Armstead Av - FS,0.15
27 RIVER RD,Blvd of Generals & Gen Washington Av,0.15
27 RIVER RD,Blvd of Generals & Lafayette Av,0.15
27 RIVER RD,Blvd of Generals & Trooper Rd - MBNS,0.16
8482 HAGYS MILL RD,Marshall Rd & Schuylkill Av,0.13
867 N 40TH ST,40th St & Ogden St,0.00
2731 CRANSTON RD,Cranston Rd & Lankenau Av - MBFS,0.00
4074 PARKSIDE AVE,Parkside Av & 41st St,0.00
10153-99 BUSTLETON AVE,Bustleton Av & Verree Rd - MBNS,0.00
1401 LEAGUE ISLAND BLVD,26th St & Tastykake - 2,0.00
1401 LEAGUE ISLAND BLVD,26th St & Tastykake - 3,0.00
1701 NORTH ST,17th St & North St,0.00
4499 S BROAD ST,11th St & Constitution Av,0.00
3454-58 W CHELTENHAM AVE,Manor Dr & Witmer Rd - MBNS,0.09
3454-58 W CHELTENHAM AVE,Village Dr & Dresher Rd - MBFS,0.09
,Eagle Stream Dr & Ridge Pk - MBFS,0.18
27 RIVER RD,South Gulph Rd & Bill Smith Blvd - FS,0.13
27 RIVER RD,South Gulph Rd & Bill Smith Blvd,0.13
27 RIVER RD,South Gulph Rd & Hayley Jackson Way,0.12
27 RIVER RD,South Gulph Rd & Dekalb Pk - MBNS,0.13
4499 S BROAD ST,Constitution Av & 12th St,0.00
4499 S BROAD ST,Constitution Av & 13th St,0.00
4499 S BROAD ST,Constitution Av & Broad St,0.00
4499 S BROAD ST,Broad St & Intrepid Av,0.00
4301 BYBERRY RD,Bristol Pk & Haines Rd,0.13
4301 BYBERRY RD,Rittenhouse Circle 200 ,0.07
4301 BYBERRY RD,Rittenhouse Circle 180,0.07
14700 TOWNSEND RD,Durham Rd & Trenton Rd,0.08
5600 CITY AVE,Cardinal Av & City Av,0.00
4499 S BROAD ST,Broad St & Langley Av,0.00
8600 GERMANTOWN AVE,Germantown Av & Evergreen Av,0.00
