geoid,geoname,total
421010071023000,"Block 3000, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",8
421010071023001,"Block 3001, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",121
421010071023002,"Block 3002, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",114
421010071023003,"Block 3003, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",76
421010071023004,"Block 3004, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",152
421010071023005,"Block 3005, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",103
421010071023006,"Block 3006, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",168
421010071023008,"Block 3008, Block Group 3, Census Tract 71.02, Philadelphia County, Pennsylvania",87
421010071024000,"Block 4000, Block Group 4, Census Tract 71.02, Philadelphia County, Pennsylvania",144
421010071024002,"Block 4002, Block Group 4, Census Tract 71.02, Philadelphia County, Pennsylvania",71
421010071024003,"Block 4003, Block Group 4, Census Tract 71.02, Philadelphia County, Pennsylvania",82
421010071024004,"Block 4004, Block Group 4, Census Tract 71.02, Philadelphia County, Pennsylvania",84
421010137022005,"Block 2005, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",37
421010137022006,"Block 2006, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",20
421010137022008,"Block 2008, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",66
421010137022009,"Block 2009, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",98
421010137022010,"Block 2010, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",109
421010137022012,"Block 2012, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",108
421010137022013,"Block 2013, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",64
421010137022015,"Block 2015, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",29
421010137022016,"Block 2016, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",26
421010137022017,"Block 2017, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",80
421010137022019,"Block 2019, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",47
421010137022020,"Block 2020, Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",62
421010137023000,"Block 3000, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",120
421010137023001,"Block 3001, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",100
421010137023002,"Block 3002, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",131
421010137023004,"Block 3004, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",99
421010137023005,"Block 3005, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",88
421010137023007,"Block 3007, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",99
421010137023008,"Block 3008, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",96
421010137023009,"Block 3009, Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",77
421010137024000,"Block 4000, Block Group 4, Census Tract 137.02, Philadelphia County, Pennsylvania",64
421010137024001,"Block 4001, Block Group 4, Census Tract 137.02, Philadelphia County, Pennsylvania",43
421010180023013,"Block 3013, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",156
421010180023014,"Block 3014, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",126
421010180023015,"Block 3015, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",26
421010180023016,"Block 3016, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",53
421010180023017,"Block 3017, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",0
421010180023018,"Block 3018, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",76
421010180023019,"Block 3019, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",68
421010180023020,"Block 3020, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",100
421010180023021,"Block 3021, Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",123
421010180024000,"Block 4000, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",0
421010180024001,"Block 4001, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",53
421010180024003,"Block 4003, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",66
421010180024004,"Block 4004, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",43
421010180024005,"Block 4005, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",60
421010180024007,"Block 4007, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",76
421010180024008,"Block 4008, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",47
421010180024010,"Block 4010, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",117
421010180024011,"Block 4011, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",14
421010180024012,"Block 4012, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",40
421010180024014,"Block 4014, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",80
421010180024015,"Block 4015, Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",41
421010183001001,"Block 1001, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",148
421010183001002,"Block 1002, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",160
421010183001003,"Block 1003, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",93
421010183001005,"Block 1005, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001006,"Block 1006, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",65
421010183001008,"Block 1008, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001009,"Block 1009, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001010,"Block 1010, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001012,"Block 1012, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001013,"Block 1013, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183001015,"Block 1015, Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",0
421010183002000,"Block 2000, Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",146
421010183002001,"Block 2001, Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",219
421010183002003,"Block 2003, Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",70
421010183002004,"Block 2004, Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",73
421010023002008,"Block 2008, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",59
421010023002009,"Block 2009, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",136
421010023002011,"Block 2011, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",250
421010023002012,"Block 2012, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",8
421010023002013,"Block 2013, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",139
421010023002015,"Block 2015, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",173
421010023002016,"Block 2016, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",74
421010023002018,"Block 2018, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",66
421010023002019,"Block 2019, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",33
421010024001000,"Block 1000, Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",73
421010024001002,"Block 1002, Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",86
421010024001003,"Block 1003, Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",101
421010024001005,"Block 1005, Block Group 1, Census Tract 24, Philadelphia County, Pennsylvania",22
421010188013007,"Block 3007, Block Group 3, Census Tract 188.01, Philadelphia County, Pennsylvania",61
421010188014000,"Block 4000, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",0
421010188014002,"Block 4002, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",158
421010188014003,"Block 4003, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",66
421010188014004,"Block 4004, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",204
421010188014005,"Block 4005, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",147
421010188014006,"Block 4006, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",116
421010188014007,"Block 4007, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",305
421010188014008,"Block 4008, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",289
421010188014009,"Block 4009, Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",267
421010188021000,"Block 1000, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",136
421010188021001,"Block 1001, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",240
421010188021002,"Block 1002, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",181
421010188021003,"Block 1003, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",109
421010188021004,"Block 1004, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",122
421010188021005,"Block 1005, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",173
421010188021006,"Block 1006, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",146
421010188021008,"Block 1008, Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",135
421010188022000,"Block 2000, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",104
421010188022002,"Block 2002, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",87
421010188022003,"Block 2003, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",49
421010188022004,"Block 2004, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",161
421010188022006,"Block 2006, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",116
421010188022007,"Block 2007, Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",93
421010188023000,"Block 3000, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",95
421010188023001,"Block 3001, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",128
421010188023002,"Block 3002, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",41
421010188023004,"Block 3004, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",70
421010188023005,"Block 3005, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",94
421010188023007,"Block 3007, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",110
421010188023008,"Block 3008, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",69
421010188023009,"Block 3009, Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",98
421010190001000,"Block 1000, Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",151
421010190001001,"Block 1001, Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",184
421010190001003,"Block 1003, Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",136
421010027011004,"Block 1004, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",162
421010027011006,"Block 1006, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",96
421010027011007,"Block 1007, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",93
421010027011008,"Block 1008, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",106
421010027011010,"Block 1010, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",125
421010027011011,"Block 1011, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",89
421010027011012,"Block 1012, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",72
421010027011013,"Block 1013, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",92
421010027011014,"Block 1014, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",110
421010027011015,"Block 1015, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",109
421010027011016,"Block 1016, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",158
421010027011017,"Block 1017, Block Group 1, Census Tract 27.01, Philadelphia County, Pennsylvania",151
421010027012000,"Block 2000, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",37
421010027012001,"Block 2001, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",98
421010027012002,"Block 2002, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",94
421010027012003,"Block 2003, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",119
421010027012004,"Block 2004, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",154
421010027012005,"Block 2005, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",45
421010027012006,"Block 2006, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",31
421010027012008,"Block 2008, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",286
421010027012009,"Block 2009, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",154
421010027012010,"Block 2010, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",170
421010027012012,"Block 2012, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",99
421010027012013,"Block 2013, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",103
421010027012015,"Block 2015, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",126
421010027012016,"Block 2016, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",49
421010027012017,"Block 2017, Block Group 2, Census Tract 27.01, Philadelphia County, Pennsylvania",97
421010027021000,"Block 1000, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",104
421010027021001,"Block 1001, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",64
421010027021003,"Block 1003, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",188
421010027021004,"Block 1004, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",97
421010027021005,"Block 1005, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",67
421010369021003,"Block 1003, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369021004,"Block 1004, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369021005,"Block 1005, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369021006,"Block 1006, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369021007,"Block 1007, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369021008,"Block 1008, Block Group 1, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369022000,"Block 2000, Block Group 2, Census Tract 369.02, Philadelphia County, Pennsylvania",37
421010369022001,"Block 2001, Block Group 2, Census Tract 369.02, Philadelphia County, Pennsylvania",64
421010369022002,"Block 2002, Block Group 2, Census Tract 369.02, Philadelphia County, Pennsylvania",39
421010369022003,"Block 2003, Block Group 2, Census Tract 369.02, Philadelphia County, Pennsylvania",1681
421010369023000,"Block 3000, Block Group 3, Census Tract 369.02, Philadelphia County, Pennsylvania",0
421010369023001,"Block 3001, Block Group 3, Census Tract 369.02, Philadelphia County, Pennsylvania",48
421010369023002,"Block 3002, Block Group 3, Census Tract 369.02, Philadelphia County, Pennsylvania",211
421010163002027,"Block 2027, Block Group 2, Census Tract 163, Philadelphia County, Pennsylvania",50
421010163003000,"Block 3000, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",36
421010163003001,"Block 3001, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",46
421010163003003,"Block 3003, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",97
421010163003004,"Block 3004, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",110
421010163003005,"Block 3005, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",81
421010163003006,"Block 3006, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",81
421010163003007,"Block 3007, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",97
421010163003008,"Block 3008, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",73
421010163003009,"Block 3009, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",78
421010163003010,"Block 3010, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",139
421010163003011,"Block 3011, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",126
421010163003012,"Block 3012, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",62
421010163003013,"Block 3013, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",128
421010163003014,"Block 3014, Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",91
421010164001000,"Block 1000, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",0
421010164001001,"Block 1001, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",191
421010164001002,"Block 1002, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",58
421010164001003,"Block 1003, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",57
421010164001004,"Block 1004, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",114
421010164001005,"Block 1005, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",61
421010164001006,"Block 1006, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",53
421010164001008,"Block 1008, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",38
421010164001009,"Block 1009, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",37
421010164001011,"Block 1011, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",67
421010164001012,"Block 1012, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",59
421010164001013,"Block 1013, Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",107
421010164002000,"Block 2000, Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",99
421010164002001,"Block 2001, Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",117
421010164002003,"Block 2003, Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",73
421010164002004,"Block 2004, Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",35
421010164002005,"Block 2005, Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",49
421010207022002,"Block 2002, Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",553
421010207022003,"Block 2003, Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",0
421010207022005,"Block 2005, Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",77
421010207022006,"Block 2006, Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",117
421010039013003,"Block 3003, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",101
421010039013004,"Block 3004, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",101
421010039013006,"Block 3006, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",106
421010039013007,"Block 3007, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",107
421010104003005,"Block 3005, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",33
421010104003007,"Block 3007, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",34
421010104003008,"Block 3008, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",21
421010104003010,"Block 3010, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",65
421010104003011,"Block 3011, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",77
421010104003012,"Block 3012, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",39
421010104003013,"Block 3013, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",48
421010104003014,"Block 3014, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",86
421010104003015,"Block 3015, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",107
421010105001000,"Block 1000, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",383
421010105001001,"Block 1001, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",84
421010105001002,"Block 1002, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",18
421010105001003,"Block 1003, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",0
421010105001004,"Block 1004, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",0
421010105001005,"Block 1005, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",13
421010105001006,"Block 1006, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",39
421010105001007,"Block 1007, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",19
421010105001009,"Block 1009, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",25
421010105001010,"Block 1010, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",29
421010105001011,"Block 1011, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",15
421010105001014,"Block 1014, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",52
421010105001016,"Block 1016, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",60
421010105001017,"Block 1017, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",6
421010105001018,"Block 1018, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",36
421010105001020,"Block 1020, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",89
421010105001021,"Block 1021, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",13
421010105001023,"Block 1023, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",50
421010105001024,"Block 1024, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",30
421010105001026,"Block 1026, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",0
421010105001027,"Block 1027, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",71
421010105001028,"Block 1028, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",12
421010105001030,"Block 1030, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",28
421010348023003,"Block 3003, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",108
421010348023004,"Block 3004, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",159
421010348023005,"Block 3005, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",109
421010348023007,"Block 3007, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",158
421010348023008,"Block 3008, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",125
421010348023009,"Block 3009, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",0
421010348023010,"Block 3010, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",127
421010348023011,"Block 3011, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",161
421010348023012,"Block 3012, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",0
421010348023013,"Block 3013, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",0
421010348023014,"Block 3014, Block Group 3, Census Tract 348.02, Philadelphia County, Pennsylvania",0
421010348031000,"Block 1000, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",0
421010348031001,"Block 1001, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",0
421010348031002,"Block 1002, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",0
421010348031003,"Block 1003, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",0
421010348031004,"Block 1004, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",55
421010348031005,"Block 1005, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",104
421010348031006,"Block 1006, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",56
421010348031007,"Block 1007, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",0
421010348031009,"Block 1009, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",197
421010348031010,"Block 1010, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",126
421010348031012,"Block 1012, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",105
421010348031013,"Block 1013, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",256
421010348031014,"Block 1014, Block Group 1, Census Tract 348.03, Philadelphia County, Pennsylvania",69
421010348032001,"Block 2001, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",293
421010348032002,"Block 2002, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",201
421010348032004,"Block 2004, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",252
421010348032005,"Block 2005, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",164
421010348032006,"Block 2006, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",306
421010348032008,"Block 2008, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",271
421010348032009,"Block 2009, Block Group 2, Census Tract 348.03, Philadelphia County, Pennsylvania",189
421010348033000,"Block 3000, Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",168
421010348033001,"Block 3001, Block Group 3, Census Tract 348.03, Philadelphia County, Pennsylvania",116
421010299003007,"Block 3007, Block Group 3, Census Tract 299, Philadelphia County, Pennsylvania",90
421010299004001,"Block 4001, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",97
421010299004002,"Block 4002, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",92
421010299004003,"Block 4003, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",57
421010299004004,"Block 4004, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",79
421010299004005,"Block 4005, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",110
421010299004006,"Block 4006, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",110
421010299004007,"Block 4007, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",108
421010299004008,"Block 4008, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",97
421010299004009,"Block 4009, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",96
421010299004010,"Block 4010, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",99
421010299004011,"Block 4011, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",114
421010299004012,"Block 4012, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",110
421010299004013,"Block 4013, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",115
421010299004014,"Block 4014, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",112
421010299004015,"Block 4015, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",126
421010299004016,"Block 4016, Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",60
421010300001000,"Block 1000, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",395
421010300001002,"Block 1002, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",80
421010300001003,"Block 1003, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",79
421010300001004,"Block 1004, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",77
421010300001007,"Block 1007, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",91
421010300001009,"Block 1009, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",125
421010300001010,"Block 1010, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",20
421010300001011,"Block 1011, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",5
421010300001013,"Block 1013, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",64
421010300001014,"Block 1014, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",131
421010300001016,"Block 1016, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",138
