geoid,geoname,total
421010134022 ,"Block 2002, Block Group 2, Census Tract 134.02, Philadelphia County, Pennsylvania",147
421010134022 ,"Block 2003, Block Group 2, Census Tract 134.02, Philadelphia County, Pennsylvania",0
421019801001 ,"Block 1059, Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",0
421019801001 ,"Block 1061, Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",0
421019801001 ,"Block 1062, Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",0
421019801001 ,"Block 1063, Block Group 1, Census Tract 9801, Philadelphia County, Pennsylvania",0
421010362023 ,"Block 3014, Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania",76
421010362023 ,"Block 3015, Block Group 3, Census Tract 362.02, Philadelphia County, Pennsylvania",306
421010362031 ,"Block 1000, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",0
421010362031 ,"Block 1002, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",367
421010362031 ,"Block 1003, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",65
421010362031 ,"Block 1004, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",192
421010362031 ,"Block 1006, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",515
421010362031 ,"Block 1009, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",86
421010362032 ,"Block 2000, Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",0
421010362032 ,"Block 2001, Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",580
421010362032 ,"Block 2003, Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",164
421010362032 ,"Block 2004, Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",203
421010362033 ,"Block 3000, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",487
421010362033 ,"Block 3001, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",74
421010362033 ,"Block 3002, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",180
421010362033 ,"Block 3004, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",51
421010362033 ,"Block 3005, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",78
421010362033 ,"Block 3007, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",221
421010362033 ,"Block 3008, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",98
421010362033 ,"Block 3009, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",103
421010362033 ,"Block 3011, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",166
421010362033 ,"Block 3012, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",110
421010362033 ,"Block 3014, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",195
421010362033 ,"Block 3015, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",65
421010362033 ,"Block 3016, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",133
421010362033 ,"Block 3017, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",90
421010362033 ,"Block 3018, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0
421010362033 ,"Block 3019, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",68
421010362033 ,"Block 3020, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",46
421010362033 ,"Block 3021, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0
421010362033 ,"Block 3022, Block Group 3, Census Tract 362.03, Philadelphia County, Pennsylvania",0
421010342001 ,"Block 1003, Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",179
421010342001 ,"Block 1004, Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",509
421010342001 ,"Block 1006, Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",237
421010342002 ,"Block 2000, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",96
421010342002 ,"Block 2002, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",0
421010342002 ,"Block 2003, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",40
421010342002 ,"Block 2006, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",295
421010342002 ,"Block 2007, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",126
421010342002 ,"Block 2009, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",40
421010342002 ,"Block 2010, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",283
421010342002 ,"Block 2011, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",76
421010289025 ,"Block 5006, Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",174
421010289025 ,"Block 5007, Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",145
421010290001 ,"Block 1001, Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",137
421010290001 ,"Block 1002, Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",273
421010290001 ,"Block 1004, Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",328
421010290001 ,"Block 1005, Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",490
421010290002 ,"Block 2000, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",0
421010290002 ,"Block 2002, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",119
421010290002 ,"Block 2003, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",285
421010290002 ,"Block 2005, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",166
421010290002 ,"Block 2006, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",323
421010290002 ,"Block 2007, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",133
421010290002 ,"Block 2009, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",165
421010290002 ,"Block 2010, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",159
421010290002 ,"Block 2012, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",71
421010290002 ,"Block 2013, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",197
421010290002 ,"Block 2014, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",146
421010290002 ,"Block 2016, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",231
421010290002 ,"Block 2017, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",0
421010290002 ,"Block 2018, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",0
421010290002 ,"Block 2019, Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",16
421010290003 ,"Block 3000, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",98
421010290003 ,"Block 3001, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",131
421010290003 ,"Block 3002, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",82
421010290003 ,"Block 3003, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",127
421010290003 ,"Block 3004, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",70
421010290003 ,"Block 3005, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",14
421010290003 ,"Block 3006, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",58
421010290003 ,"Block 3007, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",65
421010290003 ,"Block 3008, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",59
421010290003 ,"Block 3009, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",32
421010290003 ,"Block 3011, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",0
421010290003 ,"Block 3012, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",187
421010290003 ,"Block 3013, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",111
421010290003 ,"Block 3016, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",104
421010290003 ,"Block 3018, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",185
421010039013 ,"Block 3008, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",96
421010039013 ,"Block 3010, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",113
421010039013 ,"Block 3011, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",113
421010039013 ,"Block 3013, Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",108
421010165002 ,"Block 2005, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",47
421010165002 ,"Block 2006, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",104
421010165002 ,"Block 2008, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",120
421010165002 ,"Block 2009, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",70
421010165002 ,"Block 2011, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",84
421010165002 ,"Block 2012, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",0
421010165002 ,"Block 2013, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",0
421010165002 ,"Block 2015, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",0
421010165002 ,"Block 2016, Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",80
421010166001 ,"Block 1000, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",0
421010166001 ,"Block 1001, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",85
421010166001 ,"Block 1002, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",84
421010166001 ,"Block 1004, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",27
421010166001 ,"Block 1005, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",0
421010166001 ,"Block 1007, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",17
421010166001 ,"Block 1008, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",139
421010166001 ,"Block 1009, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",53
421010166001 ,"Block 1010, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",93
421010166001 ,"Block 1011, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",163
421010166001 ,"Block 1012, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",188
421010166001 ,"Block 1013, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",89
421010166001 ,"Block 1014, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",21
421010166001 ,"Block 1015, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",0
421010166001 ,"Block 1016, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",63
421010166001 ,"Block 1017, Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",9
421010166002 ,"Block 2000, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",51
421010166002 ,"Block 2001, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",124
421010166002 ,"Block 2002, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",118
421010166002 ,"Block 2003, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",48
421010166002 ,"Block 2004, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",55
421010166002 ,"Block 2005, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",75
421010166002 ,"Block 2006, Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",69
421010167011 ,"Block 1000, Block Group 1, Census Tract 167.01, Philadelphia County, Pennsylvania",106
421010167011 ,"Block 1001, Block Group 1, Census Tract 167.01, Philadelphia County, Pennsylvania",0
421010167011 ,"Block 1002, Block Group 1, Census Tract 167.01, Philadelphia County, Pennsylvania",113
421010167011 ,"Block 1004, Block Group 1, Census Tract 167.01, Philadelphia County, Pennsylvania",105
421010108002 ,"Block 2004, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",66
421010108002 ,"Block 2005, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",58
421010108002 ,"Block 2007, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",36
421010108002 ,"Block 2008, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",40
421010108002 ,"Block 2010, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",82
421010108002 ,"Block 2011, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",14
421010108002 ,"Block 2013, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",41
421010108002 ,"Block 2014, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",0
421010108002 ,"Block 2015, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",87
421010108002 ,"Block 2017, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",140
421010108002 ,"Block 2018, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",101
421010108003 ,"Block 3001, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",13
421010108003 ,"Block 3002, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",0
421010108003 ,"Block 3003, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",15
421010108003 ,"Block 3005, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",0
421010108003 ,"Block 3006, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",40
421010108003 ,"Block 3008, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",132
421010108003 ,"Block 3009, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",95
421010108003 ,"Block 3010, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",53
421010108003 ,"Block 3011, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",28
421010108003 ,"Block 3012, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",52
421010108003 ,"Block 3013, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",45
421010108003 ,"Block 3014, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",39
421010108003 ,"Block 3015, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",107
421010108003 ,"Block 3016, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",125
421010108003 ,"Block 3017, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",41
421010108003 ,"Block 3018, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",42
421010108003 ,"Block 3019, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",124
421010108003 ,"Block 3020, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",84
421010108003 ,"Block 3021, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",49
421010108003 ,"Block 3022, Block Group 3, Census Tract 108, Philadelphia County, Pennsylvania",39
421010109001 ,"Block 1000, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",0
421010109001 ,"Block 1001, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",126
421010109001 ,"Block 1003, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",42
421010109001 ,"Block 1004, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",130
421010109001 ,"Block 1005, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",56
421010301002 ,"Block 2000, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",73
421010301002 ,"Block 2001, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",204
421010301002 ,"Block 2003, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",329
421010301002 ,"Block 2004, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",209
421010301002 ,"Block 2005, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",206
421010301002 ,"Block 2007, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",83
421010301002 ,"Block 2008, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",0
421010301002 ,"Block 2010, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",105
421010301002 ,"Block 2011, Block Group 2, Census Tract 301, Philadelphia County, Pennsylvania",137
421010301003 ,"Block 3000, Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",143
421010301003 ,"Block 3002, Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",61
421010301003 ,"Block 3003, Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",96
421010301003 ,"Block 3005, Block Group 3, Census Tract 301, Philadelphia County, Pennsylvania",230
421010301004 ,"Block 4000, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",0
421010301004 ,"Block 4001, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",130
421010301004 ,"Block 4002, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",116
421010301004 ,"Block 4003, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",58
421010301004 ,"Block 4004, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",118
421010301004 ,"Block 4005, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",104
421010301004 ,"Block 4006, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",180
421010301004 ,"Block 4007, Block Group 4, Census Tract 301, Philadelphia County, Pennsylvania",91
421010301005 ,"Block 5000, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",81
421010301005 ,"Block 5001, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",49
421010301005 ,"Block 5002, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",73
421010301005 ,"Block 5003, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",78
421010301005 ,"Block 5004, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",12
421010301005 ,"Block 5005, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",129
421010301005 ,"Block 5006, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",68
421010301005 ,"Block 5007, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",98
421010301005 ,"Block 5009, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",125
421010301005 ,"Block 5010, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",160
421010301005 ,"Block 5011, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",83
421010301005 ,"Block 5014, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",140
421010302001 ,"Block 1001, Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",121
421010302001 ,"Block 1002, Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",0
421010302001 ,"Block 1003, Block Group 1, Census Tract 302, Philadelphia County, Pennsylvania",102
421010005004 ,"Block 4002, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",317
421010005004 ,"Block 4003, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",80
421010005004 ,"Block 4004, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",69
421010005004 ,"Block 4006, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",0
421010005004 ,"Block 4007, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",9
421010005004 ,"Block 4009, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",12
421010005004 ,"Block 4010, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",21
421010006001 ,"Block 1000, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",205
421010006001 ,"Block 1001, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",101
421010006001 ,"Block 1003, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",242
421010006001 ,"Block 1004, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006001 ,"Block 1006, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",26
421010006001 ,"Block 1007, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006001 ,"Block 1008, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",23
421010006001 ,"Block 1009, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",86
421010006001 ,"Block 1010, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006001 ,"Block 1011, Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",395
421010006002 ,"Block 2000, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",55
421010006002 ,"Block 2001, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",833
421010006002 ,"Block 2002, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006002 ,"Block 2003, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006002 ,"Block 2004, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",0
421010006002 ,"Block 2005, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",12
421010006002 ,"Block 2006, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",1
421010006002 ,"Block 2007, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",31
421010006002 ,"Block 2008, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",109
421010006002 ,"Block 2009, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",111
421010006002 ,"Block 2010, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",4
421010006002 ,"Block 2011, Block Group 2, Census Tract 6, Philadelphia County, Pennsylvania",0
421010007011 ,"Block 1001, Block Group 1, Census Tract 7.01, Philadelphia County, Pennsylvania",46
421010007011 ,"Block 1002, Block Group 1, Census Tract 7.01, Philadelphia County, Pennsylvania",16
421010007011 ,"Block 1005, Block Group 1, Census Tract 7.01, Philadelphia County, Pennsylvania",9
421010007012 ,"Block 2000, Block Group 2, Census Tract 7.01, Philadelphia County, Pennsylvania",574
421010007012 ,"Block 2002, Block Group 2, Census Tract 7.01, Philadelphia County, Pennsylvania",250
421010042021 ,"Block 1009, Block Group 1, Census Tract 42.02, Philadelphia County, Pennsylvania",0
421010042021 ,"Block 1010, Block Group 1, Census Tract 42.02, Philadelphia County, Pennsylvania",0
421010172013 ,"Block 3006, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",0
421010172013 ,"Block 3007, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",46
421010172013 ,"Block 3009, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",102
421010172013 ,"Block 3010, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",97
421010172013 ,"Block 3011, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",102
421010172013 ,"Block 3013, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",140
421010172013 ,"Block 3014, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",70
421010172013 ,"Block 3016, Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",9
421010172021 ,"Block 1000, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",98
421010172021 ,"Block 1001, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",88
421010172021 ,"Block 1003, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",112
421010172021 ,"Block 1004, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",91
421010172021 ,"Block 1006, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",120
421010172021 ,"Block 1007, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",132
421010172021 ,"Block 1008, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",111
421010172021 ,"Block 1009, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",88
421010172021 ,"Block 1010, Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",10
421010172022 ,"Block 2000, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",91
421010172022 ,"Block 2001, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",107
421010172022 ,"Block 2002, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",137
421010172022 ,"Block 2003, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",145
421010172022 ,"Block 2004, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",129
421010172022 ,"Block 2005, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",75
421010172022 ,"Block 2006, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",35
421010172022 ,"Block 2007, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",102
421010172022 ,"Block 2008, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",36
421010172022 ,"Block 2009, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",65
421010172022 ,"Block 2010, Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",39
421010172023 ,"Block 3001, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",116
421010172023 ,"Block 3002, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",121
421010172023 ,"Block 3003, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",101
421010172023 ,"Block 3005, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",47
421010172023 ,"Block 3006, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",41
421010172023 ,"Block 3008, Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",42
421010172024 ,"Block 4000, Block Group 4, Census Tract 172.02, Philadelphia County, Pennsylvania",112
421010125014 ,"Block 4000, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",0
421010125014 ,"Block 4002, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",16
421010125014 ,"Block 4003, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",211
421010125014 ,"Block 4005, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",0
421010125014 ,"Block 4006, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",0
421010125014 ,"Block 4007, Block Group 4, Census Tract 125.01, Philadelphia County, Pennsylvania",0
421010125021 ,"Block 1001, Block Group 1, Census Tract 125.02, Philadelphia County, Pennsylvania",940
421010125021 ,"Block 1002, Block Group 1, Census Tract 125.02, Philadelphia County, Pennsylvania",17
421010125022 ,"Block 2001, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2002, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2003, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2005, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2006, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",1207
421010125022 ,"Block 2008, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2009, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2010, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2012, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2013, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2014, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2015, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2016, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2017, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2018, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2019, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
421010125022 ,"Block 2020, Block Group 2, Census Tract 125.02, Philadelphia County, Pennsylvania",0
