stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6115,CHEBROEA,Chestnut St & Broad St,CHESTNUT ST & AVENUE OF THE ARTS,39.950804,-75.164041,1,,0,,,1
6232,CITBRYNE,City Av & Bryn Mawr Av,W CITY AVE & BRYN MAWR AVE,39.999024,-75.231017,1,,,,,1
6233,CITCONNE,City Av & Conshohocken Av - FS,E CITY AVE,40.00147,-75.225834,1,,,,,1
6234,CITDECNE,City Av & Decker Blvd - FS,CITY AVE & N 47TH ST,40.006299,-75.215468,1,,,,,1
6236,CIT47TSW,City Av & 47th St - FS,US 1 WY & N 47TH ST,40.00244,-75.224023,1,,,,,1
6237,CIT47TNE,City Av & 47th St - FS,E CITY AVE & GORDON AVE,40.002813,-75.222947,1,,,,,1
6239,CIT53RNE,City Av & 53rd St,W CITY AVE & N 53RD ST,39.997449,-75.234365,1,,0,,,1
6248,CITBERNE,City Av & Berwick Rd - FS,CITY AVE & BERWICK RD,39.993001,-75.243889,1,,,,,1
6249,CITBLANE,City Av & Overbrook Av - MBNS,CITY AVE & E REED ST,39.990821,-75.248467,1,,,,,1
6250,CITCARNE,City Av & Cardinal Av,CITY AVE & CARDINAL AVE,39.993998,-75.241748,1,,0,,,1
6251,CITKINNE,City Av & Kings Grant Dr - MBFS,CITY AVE & MONUMENT RD,40.005214,-75.217752,1,,,,,1
6252,CITDECSW,City Av & Decker Blvd - FS,CITY AVE & DECKER BLVD,40.00614,-75.216378,1,,,,,1
6255,CITKINSW,City Av & Kings Grant Dr,CITY AVE & E CITY AVE,40.005242,-75.218284,1,,,,,1
6257,CITLAPNE,City Av & Lapsley Ln,CITY AVE & LAPSLEY RD,39.995234,-75.239098,1,,,,,1
6259,CITOAKSW,City Av & Oakland Ter,W CITY AVE & OAKLAND TER,39.997681,-75.23414,1,,0,,,1
6260,CITORCNE,City Av & Orchard Rd,CITY AVE & ORCHARD RD,39.996044,-75.237359,1,,,,,1
6287,CLE27TWE,Clearfield St & 27th St,W CLEARFIELD ST & N 27TH ST,40.002741,-75.174059,1,,,,,1
6423,COTALGSE,Cottman Av & Algon Av,COTTMAN AVE & ALGON AVE,40.055333,-75.073421,1,,,,,1
6426,COTBINSE,Cottman Av & Bingham St - FS,COTTMAN AVE & BINGHAM ST,40.060373,-75.082112,1,,,,,1
6446,COTFROSE,Cottman Av & Frontenac St - FS,COTTMAN AVE & FRONTENAC ST,40.053162,-75.069612,1,,,,,1
6454,COTHORNW,Cottman Av & Horrocks St,COTTMAN AVE & HORROCKS ST,40.049134,-75.062301,1,,,,,1
6461,COTLORSE,Cottman Av & Loretto Av,COTTMAN AVE & LORETTO AVE,40.052149,-75.067879,1,,0,,,1
6467,COTPENSE,Cottman Av & Pennway St,COTTMAN AVE & PENNWAY ST,40.056373,-75.075178,1,,,,,1
6478,COTRUPNW,Cottman Av & Rupert St,COTTMAN AVE & RUPERT ST,40.045653,-75.056264,1,,,,,1
6484,COTSUMNW,Cottman Av & Glendale Av,COTTMAN AVE & GLENDALE AVE,40.054319,-75.07138,1,,,,,1
6675,DEKALLWE,DeKalb Pk & Allendale Rd,W DEKALB PIKE & ALLENDALE RD,40.088629,-75.381548,1,,,,,1
6678,DEKBRAWE,DeKalb Pk & Brandywine Ln,W DEKALB PIKE & BRANDYWINE LN,40.091545,-75.373122,1,,,,,1
6694,DEKKINWE,DeKalb Pk & Kings Cr - FS,W DEKALB PIKE & KINGS,40.092311,-75.370873,1,,,,,1
6698,DEKWILNE,DeKalb Pk & Wilson Rd,W DEKALB PIKE & WILSON RD,40.086748,-75.38517,1,,,,,1
6707,DEKHENEA,DeKalb Pk & Henderson Rd - MBNS,W DEKALB PIKE,40.094031,-75.364636,1,,0,,,1
6712,DEKTOWNE,DeKalb Pk & Town Center Rd - MBNS,W DEKALB PIKE,40.092747,-75.368731,1,,,,,1
6770,DIA21SWE,Diamond St & 21st St,N 21ST ST & W DIAMOND ST,39.986253,-75.16788,1,,,,,1
6840,DUPLATNE,Dupont St & Lawnton St - MBFS,DUPONT ST & LAWNTON ST,40.036639,-75.212079,1,,,,,1
6841,DUPHENNE,Dupont St & Henry Av,DUPONT ST & HENRY AV,40.03743,-75.21048,1,,,,,1
6842,DUPLAWNE,Dupont St & Lawnton St,DUPONT ST & LAWNTON ST,40.035785,-75.213878,1,,,,,1
6936,EAS309NE,Easton Rd & 309 - MBNS,S EASTON RD & EASTON RD,40.084762,-75.168726,1,,,,,1
7360,FIRCLAEA,1st Av & Clark Av - FS,1ST AVE & CLARK AVE,40.095731,-75.401008,1,,,,,1
7361,FIRMOOEA,1st Av & Moore Rd - FS,1ST AVE & MOORE RD,40.094939,-75.410747,1,,,,,1
7363,FIRCLAWE,1st Av & Clark Av - MBFS,1ST AVE & CLARK AVE,40.095402,-75.403943,1,,,,,1
7365,FIRAL1EA,1st Av & Allendale Rd - MBNS,1ST AVE & CLARK AVE,40.097283,-75.396985,1,,,,,1
7523,FRAGRANE,Frankford Av & Grant Av - FS,FRANKFORD AVE & GRANT AVE,40.060603,-74.989991,1,,,,,1
7657,MARFROEA,Market St & Front St,MARKET ST,39.949649,-75.142329,1,,0,,,1
7726,SWEDRUWE,Swedesford Rd & Drummers Ln - FS,E SWEDESFORD RD & DRUMMERS LN,40.080828,-75.411496,1,,,,,1
7733,SWEWEMNE,Swedesford Rd & Wembley Dr - FS,E SWEDESFORD RD & VALLEY FORGE OFFICE CTR,40.077366,-75.419576,1,,,,,1
7734,SWEIBMWE,Swedesford Rd & Wembley Dr - MBNS,E SWEDESFORD RD & VALLEY FORGE OFFICE CTR,40.078044,-75.418358,1,,,,,1
7741,SWESHOWE,Swedesford Rd & Gateway Shop Ctr - FS,E SWEDESFORD RD,40.073073,-75.43085,1,,0,,,1
7742,SWEWARWE,Swedesford Rd & South Warner Rd - FS,W DEKALB PIKE & S WARNER RD,40.082004,-75.403605,1,,,,,1
8159,GREGLEEA,Greenwood Av & Glenside Av - FS,GREENWOOD AVE & HEWETT RD,40.092238,-75.138586,1,,0,,,1
8164,GLEKESSE,Glenside Av & Keswick Av,E GLENSIDE AVE & S KESWICK AVE,40.099422,-75.150236,1,,,,,1
8165,GLEHEWSE,Glenside Av & Hewett Rd,GLENSIDE AVE & HEWETT RD,40.095217,-75.141863,1,,,,,1
8168,GLERICSE,Glenside Av & Rices Mill Rd,E GLENSIDE AVE & STANLEY AVE,40.097762,-75.146291,1,,,,,1
8345,GULBRONW,South Gulph Rd & Brooks Rd,S GULPH RD & BROOKS RD,40.081344,-75.375224,1,,,,,1
8346,GULCHUNW,South Gulph Rd & Church Rd,S GULPH RD & GLEN ARBOR CT,40.080914,-75.373403,1,,,,,1
8347,GULCRONW,South Gulph Rd & Crooked Ln,S GULPH RD & CROOKED LN,40.074233,-75.346875,1,,,,,1
8349,GULVALNW,South Gulph Rd & Valley View Rd - MBFS,S GULPH RD & HENRY RD,40.078608,-75.365573,1,,,,,1
8354,GULLEWNW,South Gulph Rd & Lewis Rd - FS,S GULPH RD & MIDDLETOWN RD,40.077383,-75.361363,1,,,,,1
8355,GULLONNW,South Gulph Rd & Long Rd - FS,S GULPH RD & BROOKS RD,40.082649,-75.380665,1,,,,,1
8356,GULORCNW,South Gulph Rd & Orchard Rd,S GULPH RD & ORCHARD RD,40.079404,-75.368211,1,,,,,1
8505,HENFRASO,Henderson Rd & Saulin Blvd - MBFS,S HENDERSON RD & HANSEN ACCESS RD,40.088618,-75.358359,1,,,,,1
8508,HENMONNO,Henderson Rd & Monroe Rd - FS,S HENDERSON RD & MONROE BLVD,40.092636,-75.361325,1,,,,,1
8510,HENSHOSO,Henderson Rd & Shoemaker Rd - FS,S HENDERSON RD,40.08087,-75.356367,1,,0,,,1
8513,HENGU2NO,Henderson Rd & GulphMills Village Dr - FS,S HENDERSON RD & GULPH MILLS VILLAGE DR,40.078941,-75.354926,1,,,,,1
8517,HENCINSE,Henry Av & Cinnaminson St,HENRY AVE & CINNAMINSON ST,40.049076,-75.219904,1,,0,,,1
8521,HENCRESO,Henry Av & Crease Ln,HENRY AVE & CREASE LN,40.047154,-75.217912,1,,,,,1
8523,HENGATNW,Henry Av & Gates St,HENRY AVE & GATES ST,40.04023,-75.213936,1,,,,,1
8524,HENGATSE,Henry Av & Gates St - MBNS,HENRY AVE & DOMINO LN,40.041528,-75.216249,1,,,,,1
8525,HENWIASE,Henry Av & Valley Green Ct - FS,HENRY AVE & DOMINO LN,40.051064,-75.224179,1,,,,,1
8528,HENHERSE,Henry Av & Hermitage St,HENRY AVE & HERMITAGE ST,40.039452,-75.213205,1,,,,,1
8531,HENWIGNE,Henry Av & Wigard Av,HENRY AVE & W WIGARD ST,40.052568,-75.22686,1,,,,,1
8533,HENLEVSE,Henry Av & Leverington Av,HENRY AVE & LEVERINGTON AVE,40.038459,-75.211742,1,,,,,1
8534,HENLIVSO,Henry Av & Livezey Ln,HENRY AVE & LIVEZEY LN,40.046154,-75.217891,1,,,,,1
8545,HEMVALSO,Henry Av & Valley Av,HENRY AVE & VALLEY AVE,40.044431,-75.217884,1,,,,,1
8546,HENCHESO,Henry Av & Cheswick Rd - MBFS,HENRY AVE & SUMMIT AVE,40.056183,-75.23281,1,,,,,1
8549,HENWIGSE,Henry Av & Wigard Av,HENRY AVE & W WIGARD ST,40.05256,-75.22738,1,,,,,1
8550,HENWISSE,Henry Av & Wises Mill Rd,HENRY AVE & WISES MILL RD,40.053727,-75.231315,1,,,,,1
8704,HUN17TWE,Huntingdon St & 17th St,W HUNTINGDON ST & N CHADWICK ST,39.993027,-75.15956,1,,,,,1
8709,HUN19TNE,Hunting Park Av & 19th St,W HUNTING PARK AVE & PRISCILLA ST,40.013544,-75.158809,1,,,,,1
8712,HUN22NNE,Hunting Park Av & 22nd St,W HUNTING PARK AVE & W ERIE AVE,40.010888,-75.164575,1,,,,,1
8928,JENHOLNW,Jenkintown Rd & Hillcrest,JENKINTOWN RD & HOLMECREST RD,40.087525,-75.116457,1,,,,,1
8936,JFK17TWE,JFK Blvd & 17th St,JOHN F KENNEDY BLVD & N 17TH ST,39.954061,-75.168056,1,,,,,1
8938,JFK18TWE,JFK Blvd & 18th St,JOHN F KENNEDY BLVD & N 18TH ST,39.954251,-75.169567,1,,,,,1
8939,JFK19TWE,JFK Blvd & 19th St,JOHN F KENNEDY BLVD & N 19TH ST,39.95446,-75.171208,1,,,,,1
8941,JFK20TWE,JFK Blvd & 20th St,JOHN F KENNEDY BLVD,39.954633,-75.17279,1,,,,,1
8970,KENCAMNE,Kensington Av & Cambria St,KENSINGTON AVE & E CAMBRIA ST,39.99258,-75.120405,1,,,,,1
8986,KENLEHSW,Kensington Av & Lehigh Av,KENSINGTON AVE & E LEHIGH AVE,39.989941,-75.12539,1,,,,,1
9267,LAN67TEA,Lansdowne Av & 67th St,LANSDOWNE AVE & N 67TH ST,39.974345,-75.253872,1,,,,,1
9268,LAN68TEA,Lansdowne Av & 68th St,LANSDOWNE AVE & N 68TH ST,39.974195,-75.255337,1,,,,,1
9269,LAN68TWE,Lansdowne Av & 68th St,LANSDOWNE AVE & N 68TH ST,39.974329,-75.255065,1,,,,,1
9292,LANHAVEA,Lansdowne Av & Haverford Av - MBFS,LANSDOWNE AVE & INDIAN CREEK E BRANCH,39.973992,-75.257133,1,,,,,1
9342,LEH12TEA,Lehigh Av & 12th St,W LEHIGH AVE & N 12TH ST,39.993401,-75.150957,1,,0,,,1
9343,LEH13TEA,Lehigh Av & 13th St,W LEHIGH AVE & N 13TH ST,39.993592,-75.152516,1,,0,,,1
9344,LEH15TEA,Lehigh Av & 15th St,W LEHIGH AVE & N 15TH ST,39.994091,-75.156354,1,,0,,,1
9345,LEH16TEA,Lehigh Av & 16th St,W LEHIGH AVE & N 16TH ST,39.994291,-75.157925,1,,0,,,1
9346,LEH17TEA,Lehigh Av & 17th St,W LEHIGH AVE & N 17TH ST,39.994499,-75.159496,1,,0,,,1
9347,LEH18TEA,Lehigh Av & 18th St,W LEHIGH AVE & N 18TH ST,39.99469,-75.161078,1,,0,,,1
9348,LEH19TEA,Lehigh Av & 19th St,W LEHIGH AVE & W SEDGLEY AVE,39.994953,-75.162873,1,,0,,,1
9349,LEH20TEA,Lehigh Av & 20th St,W LEHIGH AVE & N 20TH ST,39.995116,-75.164231,1,,0,,,1
9351,LEH21SEA,Lehigh Av & 21st St,W LEHIGH AVE & N 21ST ST,39.99538,-75.166322,1,,0,,,1
9352,LEH22NEA,Lehigh Av & 22nd St,W LEHIGH AVE & N 22ND ST,39.995561,-75.167704,1,,0,,,1
9353,LEH23REA,Lehigh Av & 23rd St,W LEHIGH AVE & N 24TH ST,39.99577,-75.169286,1,,0,,,1
9355,LEH25TEA,Lehigh Av & 25th St,W LEHIGH AVE & N 25TH ST,39.996169,-75.172464,1,,0,,,1
9356,LEH26TEA,Lehigh Av & 26th St,W LEHIGH AVE & N 26TH ST,39.996377,-75.174082,1,,0,,,1
9357,LEH27TEA,Lehigh Av & 27th St,W LEHIGH AVE & N 27TH ST,39.99655,-75.175664,1,,0,,,1
9358,LEH28TEA,Lehigh Av & 28th St,W LEHIGH AVE & N 28TH ST,39.996749,-75.177082,1,,0,,,1
9359,LEH2NDWE,Lehigh Av & 2nd St,W LEHIGH AVE & N 2ND ST,39.991481,-75.134742,1,,0,,,1
9361,LEH30TEA,Lehigh Av & 30th St,W LEHIGH AVE & CHALMERS AVE,39.99722,-75.180306,1,,0,,,1
9362,LEH3RDWE,Lehigh Av & 3rd St,W LEHIGH AVE & N AMERICAN ST,39.991816,-75.137174,1,,0,,,1
9363,LEH4THWE,Lehigh Av & 4th St,W LEHIGH AVE & N 4TH ST,39.991962,-75.138202,1,,0,,,1
9364,LEH6THEA,Lehigh Av & 6th St,W LEHIGH AVE & N 6TH ST,39.99231,-75.1423,1,,0,,,1
9365,LEH8THEA,Lehigh Av & 8th St,W LEHIGH AVE & N 8TH ST,39.992701,-75.145241,1,,0,,,1
9366,LEH8THWE,Lehigh Av & 8th St,W LEHIGH AVE & N MARSHALL ST,39.992834,-75.14498,1,,0,,,1
9367,LEH9THEA,Lehigh Av & 9th St,W LEHIGH AVE & N 9TH ST,39.992819,-75.146209,1,,0,,,1
9368,LEHASTEA,Lehigh Av & A St,E LEHIGH AVE & A ST,39.990575,-75.129086,1,,0,,,1
9374,LEHBSTEA,Lehigh Av & B St,E LEHIGH AVE & B ST,39.990329,-75.127137,1,,0,,,1
9375,LEHBROEA,Lehigh Av & Broad St,W LEHIGH AVE & N BROAD ST,39.993882,-75.154712,1,,0,,,1
9377,LEHFROWE,Lehigh Av & Front St,E LEHIGH AVE & N FRONT ST,39.990962,-75.130774,1,,0,,,1
9378,LEHGEREA,Lehigh Av & Germantown Av - FS,W LEHIGH AVE & GERMANTOWN AVE,39.992983,-75.147685,1,,0,,,1
9380,LEHLAWEA,Lehigh Av & Lawrence St,W LEHIGH AVE & N LAWRENCE ST,39.991947,-75.139383,1,,,,,1
9382,LEHMASWE,Lehigh Av & Mascher St,W LEHIGH AVE & N WATERLOO ST,39.991208,-75.132746,1,,0,,,1
9392,LEVLAWSW,Leverington Av & Lawnton St,LEVERINGTON AVE & LAWNTON ST,40.037045,-75.214537,1,,,,,1
9898,LYCMITSW,Lyceum Av & Mitchell St,LYCEUM AVE & MITCHELL ST,40.031889,-75.21616,1,,,,,1
9899,LYCPECSW,Lyceum Av & Pechin St,LYCEUM AVE & MITCHELL ST,40.030954,-75.217652,1,,,,,1
9933,MACDALNE,MacDade Blvd & Dalmas Av - FS,S MACDADE BLVD & DALMAS AVE,39.902118,-75.298573,1,,,,,1
9934,MACDALSW,MacDade Blvd & Dalmas Av,S MACDADE BLVD & DALMAS AVE,39.90218,-75.298727,1,,,,,1
9941,MACGARSW,MacDade Blvd & Gardner Av,S MACDADE BLVD & W GARDNER AVE,39.904175,-75.294357,1,,,,,1
9948,MACKNONE,MacDade Blvd & Knowles Av,S MACDADE BLVD & W KNOWLES AVE,39.903195,-75.296164,1,,,,,1
10011,MAGSTASE,Magnolia Av Station,S WOODLAWN AVE & W MAGNOLIA AVE,39.919517,-75.287045,1,,0,,,1
10185,MAV65TNE,Malvern Av & 65th St,MALVERN AVE & N 65TH ST,39.980671,-75.252581,1,,,,,1
10188,MAL64TNE,Malvern Av & 64th St - MBFS,MALVERN AVE,39.982193,-75.249765,1,,,,,1
10189,MAVWYNNE,Malvern Av & Wynnewood Rd,MALVERN AVE & WYNNEWOOD RD,39.982834,-75.248476,1,,,,,1
10200,MANHERSE,Manayunk Av & Hermit St,MANAYUNK AVE & HERMIT ST,40.021493,-75.212042,1,,,,,1
10201,MANKINSE,Manayunk Av & Kingsley St,MANAYUNK AVE & KINGSLEY ST,40.02404,-75.213996,1,,,,,1
10205,MANMONSE,Manayunk Av & Monastery Av,MANAYUNK AVE & MARTIN ST,40.028956,-75.218155,1,,,,,1
10206,MANPENSE,Manayunk Av & Pennsdale St,MANAYUNK AVE & PENSDALE ST,40.02622,-75.215669,1,,,,,1
10207,MANRECSE,Manayunk Av & Rector St,MANAYUNK AVE & CLEARVIEW ST,40.026864,-75.216151,1,,,,,1
10208,MANRIDSE,Manayunk Av & Ridge Av,MANAYUNK AVE & RIDGE AVE,40.019759,-75.210771,1,,,,,1
10209,MANROXNW,Manayunk Av & Roxborough Av,MANAYUNK AVE & CLEARVIEW ST,40.027525,-75.216492,1,,,,,1
10210,MANSALSE,Manayunk Av & Salaignac St,MANAYUNK AVE & HERMIT ST,40.020939,-75.21163,1,,,,,1
10211,MANSEVSE,Manayunk Av & Seville St,MANAYUNK AVE & DEXTER ST,40.022601,-75.212878,1,,,,,1
10255,MAR10TEA,Market St & 10th St,MARKET ST & N 10TH ST,39.951512,-75.157213,1,,,,,1
10257,MAR10TWE,Market St & 10th St,MARKET ST & S 10TH ST,39.951573,-75.156563,1,,,,,1
10258,MAR11TWE,Market St & 11th St,MARKET ST & S 10TH ST,39.951782,-75.158109,1,,0,,,1
10259,MAR11TEA,Market St & 11th St - MBNS,MARKET ST & N 11TH ST,39.951748,-75.159208,1,,0,,,1
10262,MAR12TWE,Market St & 12th St,MARKET ST & N 12TH ST,39.951954,-75.15955,1,,,,,1
10263,MAR13TEA,Market St & 13th St,MARKET ST & N 13TH ST,39.95203,-75.161604,1,,,,,1
10264,MAR13TWE,Market St & 13th St,MARKET ST & N 13TH ST,39.952154,-75.161261,1,,,,,1
10266,MAR15TEA,Market St & 15th St,MARKET ST & N 15TH ST,39.952547,-75.165475,1,,0,,,1
10272,MAR18TEA,Market St & 18th St,MARKET ST & N 18TH ST,39.953119,-75.170173,1,,,,,1
10275,MAR19TEA,Market St & 19th St,MARKET ST & N 19TH ST,39.953319,-75.17172,1,,,,,1
10281,MAR22NWE,Market St & 22nd St,MARKET ST & N 22ND ST,39.954069,-75.1765,1,,,,,1
10283,MAR23REA,Market St & 23rd St,MARKET ST & N 23RD ST,39.95409,-75.177929,1,,,,,1
10285,MAR24TEA,Market St & 24th St,MARKET ST & B AND O RAILROAD,39.954253,-75.179251,1,,,,,1
10288,MAR2NDEA,Market St & 2nd St,MARKET ST & N 3RD ST,39.949894,-75.143852,1,,0,,,1
10311,MAR4THWE,Market St & 4th St,MARKET ST & S 3RD ST,39.950401,-75.147085,1,,,,,1
10329,MAR6THEA,Market St & 6th St,MARKET ST & N 7TH ST,39.950703,-75.150544,1,,0,,,1
10331,MAR7THEA,Market St & 7th St,MARKET ST & N 7TH ST,39.950876,-75.152149,1,,,,,1
10338,MAR8THWE,Market St & 8th St,MARKET ST & N INDEPENDENCE MALL W,39.951191,-75.153365,1,,,,,1
10340,MAR9THEA,Market St & 9th St,MARKET ST & S DELHI ST,39.95133,-75.155714,1,,,,,1
10341,MAR9THWE,Market St & 9th St,MARKET ST & N 9TH ST,39.951382,-75.154958,1,,,,,1
10485,MCNSOUWE,McNulty Rd & Southampton Rd,MCNULTY RD & BLACK LAKE PL,40.109717,-74.986601,1,,,,,1
10610,MIDBONNW,Middletown Rd & Bonsall Dr,N MIDDLETOWN RD & BONSALL DR,39.918063,-75.440999,1,,,,,1
10848,16TMOYNO,16th St & Moyamensing Av - FS,S 16TH ST & S 17TH ST,39.916251,-75.174768,1,,,,,1
10849,MOY17TNE,Moyamensing Av & 17th St,W MOYAMENSING AVE & S 17TH ST,39.915299,-75.176058,1,,,,,1
10851,MOY18TNE,Moyamensing Av & 18th St,W MOYAMENSING AVE & S 18TH ST,39.914739,-75.177418,1,,,,,1
10909,GULFRENO,North Gulph Rd & Freedom Business Ctr Dr,N GULPH RD & FREEDOM BUSINESS CTR DR,40.092413,-75.415918,1,,,,,1
10910,GULGUTNO,North Gulph Rd & Guthrie Rd,N GULPH RD & GUTHRIE RD,40.089932,-75.413091,1,,,,,1
10940,NEDPAREA,Nedro Av & Park Av,NEDRO AVE & N PARK AVE,40.042703,-75.142878,1,,,,,1
11055,WARGULWE,North Warner Rd & North Gulph Rd - FS,N WARNER RD & HANSEN ACCESS RD,40.084869,-75.401001,1,,,,,1
11098,OGO65TSO,Ogontz Av & 65th Av,OGONTZ AVE & 65TH AVE,40.053162,-75.150003,1,,,,,1
11102,OGO67TSO,Ogontz Av & 67th Av,OGONTZ AVE & 67TH AVE,40.056275,-75.149553,1,,,,,1
11103,OGO67TNO,Ogontz Av & 67th Av,OGONTZ AVE & 67TH AVE,40.056132,-75.149424,1,,,,,1
11104,OGO68TSO,Ogontz Av & 68th Av,OGONTZ AVE & 68TH AVE,40.057578,-75.149359,1,,,,,1
11105,OGO68TNO,Ogontz Av & 68th Av,OGONTZ AVE & 68TH AVE,40.057435,-75.149229,1,,,,,1
11108,OGO71TNW,Ogontz Av & 71st Av,OGONTZ AVE & 71ST AVE,40.06218,-75.151659,1,,,,,1
11111,OGO74TSE,Ogontz Av & 74th Av,OGONTZ AVE & 74TH AVE,40.067054,-75.156371,1,,,,,1
11112,OGO76TSE,Ogontz Av & 76h Av,OGONTZ AVE & 76TH AVE,40.070011,-75.157235,1,,,,,1
11113,OGO76TNW,Ogontz Av & 76th Av,OGONTZ AVE & 76TH AVE,40.069885,-75.15707,1,,,,,1
11115,OGO77TSE,Ogontz Av & 77th Av,OGONTZ AVE & 77TH AVE,40.070823,-75.157481,1,,,,,1
11117,OGO78TSE,Ogontz Av & 78th Av,OGONTZ AVE & 78TH AVE,40.071618,-75.157726,1,,,,,1
11119,OGO79TSE,Ogontz Av & 79th Av,OGONTZ AVE & 79TH AVE,40.072484,-75.157971,1,,,,,1
11120,OGO80TSE,Ogontz Av & 80th Av,OGONTZ AVE & 80TH AVE,40.073306,-75.158216,1,,,,,1
11121,OGOANDSE,Ogontz Av & Andrews Av,OGONTZ AVE & ANDREWS AVE,40.061358,-75.151225,1,,,,,1
11122,OGOANDNW,Ogontz Av & Andrews Av,OGONTZ AVE & ANDREWS AVE,40.061277,-75.151036,1,,,,,1
11127,OGOCHUSE,Ogontz Av & Church Ln,OGONTZ AVE & CHURCH LN,40.046452,-75.150821,1,,,,,1
11128,OGOGODSO,Ogontz Av & Godfrey Av,OGONTZ AVE & LAVEER ST,40.048567,-75.150896,1,,,,,1
11132,OGOLIMNO,Ogontz Av & Limekiln Pk - FS,OGONTZ AV & W SPARKS ST,40.048242,-75.150797,1,,,,,1
11133,OGOMEDNO,Ogontz Av & Medary Av,OGONTZ AVE & MEDARY AVE,40.049967,-75.150441,1,,,,,1
11134,OGOMIDSE,Ogontz Av & Middletown St,OGONTZ AVE & 71ST AVE,40.062323,-75.151919,1,,,,,1
11135,OGOROSSE,Ogontz Av & Roselyn St,OGONTZ AVE,40.045754,-75.150292,1,,,,,1
11137,OGOTULSE,Ogontz Av & Tulpehocken St,E TULPEHOCKEN ST & OGONTZ AV,40.065088,-75.155054,1,,,,,1
11138,OGOWASSE,Ogontz Av & Washington Ln,OGONTZ AVE & 75TH AVE,40.068867,-75.156932,1,,,,,1
11217,YORCHANO,Old York Rd & Champlost Av,OLD YORK RD & W CHAMPLOST ST,40.044483,-75.144515,1,,,,,1
11334,YORWYNNO,Old York Rd & Pavilion Dr,OLD YORK RD & WYNCOTE RD,40.089897,-75.126504,1,,,,,1
11422,ORE19TEA,Oregon Av & 19th St,W OREGON AVE,39.917733,-75.179473,1,,,,,1
11468,ORE4THEA,Oregon Av & 4th St - FS,W OREGON AVE & S 4TH ST,39.914594,-75.154839,1,,,,,1
11506,OVE54TSW,Overbrook Av & 54th St,OVERBROOK AVE & N 54TH ST,39.994851,-75.233853,1,,,,,1
11526,OXFBRINO,Oxford Av & Bridge St,OXFORD AVE & PRATT ST,40.028403,-75.08527,1,,,,,1
11528,OXFDYRNO,Oxford Av & Dyre St,OXFORD AV & OAKLAND ST,40.024063,-75.084428,1,,,,,1
11552,OXFPRANO,Oxford Av & Pratt St,OXFORD AVE & PRATT ST,40.026206,-75.084796,1,,,,,1
11623,PARCHESO,Park Av & Chew Av,N PARK AVE & W CHEW ST,40.039812,-75.143446,1,,,,,1
11624,PARGRASO,Park Av & Grange St,N PARK AVE & NEDRO AVE,40.041356,-75.14312,1,,,,,1
11944,POP28TWE,Poplar St & 28th St,POPLAR ST & N PENNOCK ST,39.973046,-75.182067,1,,,,,1
12048,PRRSTASE,Providence Rd Station,N WOODLAWN AVE & W PROVIDENCE RD,39.921643,-75.288705,1,,0,,,1
12058,PUL17TSE,Pulaski Av & 17th St,PULASKI AVE & N 17TH ST,40.011155,-75.155863,1,,,,,1
12196,RICALLSW,Richmond St & Allegheny Av,E ALLEGHENY AVE & RICHMOND ST,39.983053,-75.101437,1,,,,,1
12218,RICSOMSW,Richmond St & Somerset St,RICHMOND ST & E SOMERSET ST,39.978159,-75.110697,1,,0,,,1
12253,RIDCATNW,Ridge Av & Cathedral Rd,RIDGE AVE & E CATHEDRAL RD,40.06403,-75.239423,1,,0,,,1
12261,RIDCRESW,Ridge Av & Cresson St - FS,RIDGE AVE & E CHELTEN AVE,40.016331,-75.210557,1,,,,,1
12269,RIDFOUSE,Ridge Av & Fountain St - FS,RIDGE AVE & FLORENCE AVE,40.037915,-75.22242,1,,,,,1
12270,FRAFIESW,Francis St & Field St,FRANCIS ST & RIDGE AVE,39.969466,-75.164326,1,,,,,1
12274,RIDGRENW,Ridge Av & Green Ln,RIDGE AVE & GREEN LN,40.03411,-75.215822,1,,,,,1
12275,RIDGRESE,Ridge Av & Green Ln,RIDGE AVE & DUPONT ST,40.034155,-75.216082,1,,,,,1
12278,RIDHERNO,Ridge Av & Hermit St,RIDGE AVE & CARDINAL AVE,40.023422,-75.207816,1,,,,,1
12288,RIDDOISE,Ridge Av & Domino Ln - MBFS,RIDGE AVE & HARMON RD,40.044487,-75.230134,1,,,,,1
12293,RIDJEFSE,Ridge Av & Jefferson St,RIDGE AVE & N 21ST ST,39.977367,-75.169566,1,,,,,1
12296,RIDLAUSW,Ridge Av & Lauriston St,RIDGE AVE & LAURISTON ST,40.020695,-75.209976,1,,,,,1
12299,LEVRIDSW,Leverington Av & Ridge Av,LEVERINGTON AVE & LAWNTON ST,40.035737,-75.217272,1,,,,,1
12300,RIDLEVNW,Ridge Av & Leverington St,RIDGE AVE & LEVERINGTON AVE,40.035568,-75.217284,1,,0,,,1
12302,RIDLYCNW,Ridge Av & Lyceum Av,RIDGE AVE & MARTIN ST,40.032805,-75.214384,1,,0,,,1
12304,RIDMANNE,Ridge Av & Manayunk Av,RIDGE AVE & OSBORN ST,40.019554,-75.210677,1,,,,,1
12305,RIDMARSE,Ridge Av & Markel St,RIDGE AVE & KINGSLEY ST,40.02545,-75.208696,1,,,,,1
12307,RIDMASSE,Ridge Av & Master St,RIDGE AVE & SHARSWOOD ST,39.975848,-75.168709,1,,,,,1
